# ----------------------------------------
# Gorilla Gadgets
# User Explorer
# 20210801-20210906
# ----------------------------------------

Client Id,Sessions,Avg. Session Duration,Bounce Rate,Revenue,Transactions,Goal Conversion Rate
1432103749.1628546094,1,00:00:00,100.00%,$0.00,0,0.00%
143236407.1628868872,1,00:00:00,100.00%,$0.00,0,0.00%
143239909.1627854087,1,00:00:00,100.00%,$0.00,0,0.00%
1432441010.1630358303,1,00:00:00,100.00%,$0.00,0,0.00%
1433035283.1629583238,1,00:00:00,100.00%,$0.00,0,0.00%
1433065792.1628435598,1,00:00:00,100.00%,$0.00,0,0.00%
1433114318.1629474098,1,00:03:15,0.00%,$0.00,0,0.00%
1433216919.1628226855,1,00:00:00,100.00%,$0.00,0,0.00%
1433481400.1630360831,1,00:00:21,0.00%,$0.00,0,0.00%
143379494.1628017477,1,00:00:00,100.00%,$0.00,0,0.00%
1434009463.1630863034,1,00:00:00,100.00%,$0.00,0,0.00%
1434089370.1630160586,1,00:00:00,100.00%,$0.00,0,0.00%
143413136.1628053872,1,00:00:00,100.00%,$0.00,0,0.00%
1434241473.1630635164,1,00:00:00,100.00%,$0.00,0,0.00%
1434324261.1630850182,1,00:06:18,0.00%,$0.00,0,0.00%
1434358608.1628704630,1,00:00:00,100.00%,$0.00,0,0.00%
1434476145.1628816407,1,00:00:00,100.00%,$0.00,0,0.00%
1434546883.1628299365,1,00:00:00,100.00%,$0.00,0,0.00%
1434618316.1628433047,1,00:00:00,100.00%,$0.00,0,0.00%
1434714813.1630956690,1,00:00:00,100.00%,$0.00,0,0.00%
1434797221.1628266604,1,00:00:00,100.00%,$0.00,0,0.00%
1434839289.1630116081,1,00:00:00,100.00%,$0.00,0,0.00%
1434844182.1629149257,1,00:00:00,100.00%,$0.00,0,0.00%
1435145638.1628894982,1,00:00:00,100.00%,$0.00,0,0.00%
1435351158.1628392945,1,00:00:00,100.00%,$0.00,0,0.00%
1435378159.1630593727,1,00:00:00,100.00%,$0.00,0,0.00%
1435509869.1629315704,1,00:00:00,100.00%,$0.00,0,0.00%
1435716954.1628431073,1,00:00:00,100.00%,$0.00,0,0.00%
1435781715.1630599636,1,00:00:00,100.00%,$0.00,0,0.00%
1435816790.1627997859,1,00:00:00,100.00%,$0.00,0,0.00%
1436043462.1628325102,1,00:00:00,100.00%,$0.00,0,0.00%
1436157022.1630304851,1,00:00:00,100.00%,$0.00,0,0.00%
1437014052.1630644638,1,00:00:00,100.00%,$0.00,0,0.00%
1437018123.1628251070,1,00:00:00,100.00%,$0.00,0,0.00%
143710835.1629765745,1,00:00:00,100.00%,$0.00,0,0.00%
1437137282.1628117367,1,00:00:00,100.00%,$0.00,0,0.00%
1437245994.1628912824,1,00:00:00,100.00%,$0.00,0,0.00%
1437254183.1629557708,1,00:00:00,100.00%,$0.00,0,0.00%
1437262458.1628652589,1,00:01:11,0.00%,$0.00,0,0.00%
1437301969.1628382464,1,00:00:00,100.00%,$0.00,0,0.00%
1437526964.1630674114,1,00:00:00,100.00%,$0.00,0,0.00%
1437759213.1629407285,1,00:00:00,100.00%,$0.00,0,0.00%
1437766432.1629656560,1,00:00:00,100.00%,$0.00,0,0.00%
1437848921.1628704124,1,00:00:00,100.00%,$0.00,0,0.00%
1438168100.1630940251,1,00:00:07,0.00%,$0.00,0,0.00%
1438211084.1630366602,1,00:01:16,0.00%,$0.00,0,0.00%
1438869447.1630865134,1,00:00:00,100.00%,$0.00,0,0.00%
1439609286.1628320295,1,00:00:00,100.00%,$0.00,0,0.00%
1439629459.1630254412,1,00:00:00,100.00%,$0.00,0,0.00%
1439635553.1629061795,1,00:00:00,100.00%,$0.00,0,0.00%
1439847629.1628683931,1,00:00:00,100.00%,$0.00,0,0.00%
1439986829.1630118823,1,00:12:00,0.00%,$0.00,0,0.00%
1440075043.1628286231,1,00:00:00,100.00%,$0.00,0,0.00%
1440078574.1629131327,1,00:00:00,100.00%,$0.00,0,0.00%
1440267034.1630614135,1,00:00:00,100.00%,$0.00,0,0.00%
144041590.1630603782,1,00:00:00,100.00%,$0.00,0,0.00%
1440479140.1629699438,1,00:00:00,100.00%,$0.00,0,0.00%
1440725497.1628998961,1,00:01:16,0.00%,$0.00,0,0.00%
1440796196.1630810151,1,00:00:00,100.00%,$0.00,0,0.00%
1441213755.1628093888,1,00:00:00,100.00%,$0.00,0,0.00%
1441318594.1629382741,1,00:00:00,100.00%,$0.00,0,0.00%
1441398987.1628470596,1,00:00:00,100.00%,$0.00,0,0.00%
1441918712.1629451316,1,00:00:00,100.00%,$0.00,0,0.00%
1442027241.1630604829,1,00:00:00,100.00%,$0.00,0,0.00%
1442168770.1630234837,1,00:00:00,100.00%,$0.00,0,0.00%
1442303677.1630917277,1,00:00:00,100.00%,$0.00,0,0.00%
1442401145.1629872378,1,00:00:00,100.00%,$0.00,0,0.00%
1442643218.1630798468,1,00:00:00,100.00%,$0.00,0,0.00%
1442643985.1629422981,1,00:00:00,100.00%,$0.00,0,0.00%
1442753881.1629311148,1,00:00:00,100.00%,$0.00,0,0.00%
1443013561.1628466282,1,00:00:00,100.00%,$0.00,0,0.00%
1443103790.1630495340,1,00:00:00,100.00%,$0.00,0,0.00%
1443139389.1628305845,1,00:00:00,100.00%,$0.00,0,0.00%
1443234592.1629823578,1,00:00:00,100.00%,$0.00,0,0.00%
1443427813.1629816745,1,00:00:00,100.00%,$0.00,0,0.00%
1443431381.1629465580,1,00:00:36,0.00%,$0.00,0,0.00%
1443458485.1627939564,1,00:00:00,100.00%,$0.00,0,0.00%
1443636641.1628650284,1,00:00:00,100.00%,$0.00,0,0.00%
1444079583.1629078929,1,00:00:00,100.00%,$0.00,0,0.00%
1444566711.1629633143,1,00:00:00,100.00%,$0.00,0,0.00%
1444713104.1629266033,1,00:00:00,100.00%,$0.00,0,0.00%
1444768087.1629690248,1,00:00:00,100.00%,$0.00,0,0.00%
1445001878.1628729393,1,00:00:00,100.00%,$0.00,0,0.00%
1445308540.1629319618,1,00:00:00,100.00%,$0.00,0,0.00%
144534395.1629204408,1,00:00:00,100.00%,$0.00,0,0.00%
144547094.1630216143,1,00:00:00,100.00%,$0.00,0,0.00%
1446016962.1628677121,1,00:00:00,100.00%,$0.00,0,0.00%
1446037352.1629506708,1,00:00:00,100.00%,$0.00,0,0.00%
1446419289.1627953772,1,00:01:50,0.00%,$28.18,1,100.00%
1446662802.1628559136,1,00:00:00,100.00%,$0.00,0,0.00%
1446738085.1630334510,1,00:00:00,100.00%,$0.00,0,0.00%
144683716.1629256796,1,00:00:00,100.00%,$0.00,0,0.00%
1446882871.1628750260,1,00:00:00,100.00%,$0.00,0,0.00%
1447190802.1630756336,1,00:00:00,100.00%,$0.00,0,0.00%
1447361143.1628955887,1,00:00:00,100.00%,$0.00,0,0.00%
1447452730.1627858085,1,01:02:40,0.00%,$0.00,0,100.00%
1447502686.1630297138,1,00:00:00,100.00%,$0.00,0,0.00%
144755285.1628523605,1,00:00:00,100.00%,$0.00,0,0.00%
1447733395.1629135239,1,00:00:00,100.00%,$0.00,0,0.00%
1447914572.1630208135,1,00:00:00,100.00%,$0.00,0,0.00%
1448080826.1630359103,1,00:00:00,100.00%,$0.00,0,0.00%
1448715843.1629080265,1,00:00:00,100.00%,$0.00,0,0.00%
1448778006.1630626567,1,00:09:21,0.00%,$0.00,0,0.00%
1448795977.1629820124,1,00:00:00,100.00%,$0.00,0,0.00%
1448867402.1628522453,1,00:00:00,100.00%,$0.00,0,0.00%
1449480719.1629977664,1,00:00:00,100.00%,$0.00,0,0.00%
1449816153.1628639707,1,00:00:00,100.00%,$0.00,0,0.00%
1450059801.1628380956,1,00:00:00,100.00%,$0.00,0,0.00%
1450251851.1628364486,1,00:00:00,100.00%,$0.00,0,0.00%
1450378096.1630778384,1,00:00:51,0.00%,$0.00,0,0.00%
1450486637.1629524062,1,00:00:00,100.00%,$0.00,0,0.00%
145073722.1627996502,1,00:00:38,0.00%,$0.00,0,0.00%
1450841407.1629291077,1,00:00:00,100.00%,$0.00,0,0.00%
14508528.1628741520,1,00:00:00,100.00%,$0.00,0,0.00%
1451115530.1628978299,1,00:00:00,100.00%,$0.00,0,0.00%
1451203571.1629254063,1,00:00:00,100.00%,$0.00,0,0.00%
1451220177.1628297492,1,00:00:00,100.00%,$0.00,0,0.00%
1451483948.1629432014,1,00:00:00,100.00%,$0.00,0,0.00%
1451945826.1628192594,1,00:00:00,100.00%,$0.00,0,0.00%
1451979375.1629677648,1,00:00:17,0.00%,$0.00,0,0.00%
1452047617.1627846441,1,00:00:00,100.00%,$0.00,0,0.00%
1452498525.1628949387,1,00:00:00,100.00%,$0.00,0,0.00%
1452573802.1627824232,1,00:00:00,100.00%,$0.00,0,0.00%
1452846249.1627832695,1,00:02:02,0.00%,$0.00,0,0.00%
1452903838.1630434134,1,00:00:00,100.00%,$0.00,0,0.00%
1453502586.1629087085,1,00:00:00,100.00%,$0.00,0,0.00%
1453513183.1629227628,1,00:00:00,100.00%,$0.00,0,0.00%
1453681477.1628087074,1,00:00:00,100.00%,$0.00,0,0.00%
1453726653.1628405054,1,00:00:00,100.00%,$0.00,0,0.00%
1453823941.1630426118,1,00:00:00,100.00%,$0.00,0,0.00%
145399508.1628611011,1,00:00:00,100.00%,$0.00,0,0.00%
1454182746.1629423792,1,00:00:00,100.00%,$0.00,0,0.00%
1454196555.1628719761,1,00:00:00,100.00%,$0.00,0,0.00%
145444594.1629571145,1,00:00:00,100.00%,$0.00,0,0.00%
1454450484.1628978201,1,00:00:00,100.00%,$0.00,0,0.00%
1454607576.1628467559,1,00:00:00,100.00%,$0.00,0,0.00%
1454628261.1630090104,1,00:00:00,100.00%,$0.00,0,0.00%
1454979252.1628523720,1,00:00:00,100.00%,$0.00,0,0.00%
1455028814.1627834649,1,00:00:00,100.00%,$0.00,0,0.00%
1455080475.1629577391,1,00:00:00,100.00%,$0.00,0,0.00%
1455303932.1629052339,1,00:00:00,100.00%,$0.00,0,0.00%
1455432238.1628800397,1,00:00:58,0.00%,$0.00,0,0.00%
1455476985.1628853012,1,00:00:00,100.00%,$0.00,0,0.00%
1455561193.1629234513,1,00:01:47,0.00%,$0.00,0,0.00%
1455666900.1628391311,1,00:00:00,100.00%,$0.00,0,0.00%
1455955094.1628693722,1,00:00:00,100.00%,$0.00,0,0.00%
1456382312.1629135914,1,00:00:00,100.00%,$0.00,0,0.00%
1456423013.1630513167,1,00:00:00,100.00%,$0.00,0,0.00%
1456844898.1629368411,1,00:00:00,100.00%,$0.00,0,0.00%
1456848435.1629165589,1,00:00:00,100.00%,$0.00,0,0.00%
1457041747.1630431760,1,00:00:00,100.00%,$0.00,0,0.00%
1457186627.1630764528,1,00:00:00,100.00%,$0.00,0,0.00%
1457329307.1628760979,1,00:00:00,100.00%,$0.00,0,0.00%
1457826948.1629865195,1,00:00:00,100.00%,$0.00,0,0.00%
1457906037.1628356977,1,00:00:00,100.00%,$0.00,0,0.00%
1457939080.1628569520,1,00:00:00,100.00%,$0.00,0,0.00%
1457977911.1630930319,1,00:00:38,0.00%,$0.00,0,0.00%
1458877484.1628130991,1,00:00:00,100.00%,$0.00,0,0.00%
1459065969.1628819807,1,00:00:00,100.00%,$0.00,0,0.00%
1459142921.1629054156,1,00:00:52,0.00%,$0.00,0,0.00%
1459214117.1628226287,1,00:00:00,100.00%,$0.00,0,0.00%
1459413360.1628223025,1,00:00:00,100.00%,$0.00,0,0.00%
1459514191.1627866020,1,00:00:00,100.00%,$0.00,0,0.00%
1459583152.1628171011,1,00:00:00,100.00%,$0.00,0,0.00%
1459591381.1628552247,1,00:00:00,100.00%,$0.00,0,0.00%
1459938408.1630132083,1,00:00:00,100.00%,$0.00,0,0.00%
1460070696.1628482110,1,00:25:54,0.00%,$0.00,0,100.00%
1460203737.1630241396,1,00:00:00,100.00%,$0.00,0,0.00%
1460206209.1629598004,1,00:00:00,100.00%,$0.00,0,0.00%
1460304293.1630249022,1,00:00:00,100.00%,$0.00,0,0.00%
1460431279.1630980663,1,00:00:00,100.00%,$0.00,0,0.00%
1460777687.1628106995,1,00:00:00,100.00%,$0.00,0,0.00%
1460896908.1630868913,1,00:00:00,100.00%,$0.00,0,0.00%
1461311593.1629554820,1,00:08:29,0.00%,$10.51,1,200.00%
146137381.1630907519,1,00:02:19,0.00%,$0.00,0,0.00%
1461635353.1628202512,1,00:00:00,100.00%,$0.00,0,0.00%
1461880370.1628018363,1,00:00:00,100.00%,$0.00,0,0.00%
1462048159.1629605924,1,00:04:20,0.00%,$0.00,0,0.00%
1462320420.1630806356,1,00:00:00,100.00%,$0.00,0,0.00%
1462350135.1630288420,1,00:00:00,100.00%,$0.00,0,0.00%
146258348.1630700777,1,00:00:00,100.00%,$0.00,0,0.00%
1462686072.1629036478,1,00:00:00,100.00%,$0.00,0,0.00%
1462887962.1630555908,1,00:00:00,100.00%,$0.00,0,0.00%
1463078132.1629475058,1,00:16:18,0.00%,$0.00,0,100.00%
1463506535.1630965873,1,00:00:00,100.00%,$0.00,0,0.00%
1463579390.1628630543,1,00:00:00,100.00%,$0.00,0,0.00%
1463627801.1630104264,1,00:00:00,100.00%,$0.00,0,0.00%
1464127201.1629132047,1,00:00:00,100.00%,$0.00,0,0.00%
1464460889.1629665600,1,00:00:00,100.00%,$0.00,0,0.00%
1464718608.1630083345,1,00:00:00,100.00%,$0.00,0,0.00%
1464799279.1629025697,1,00:00:00,100.00%,$0.00,0,0.00%
1464888992.1630190602,1,00:00:00,100.00%,$0.00,0,0.00%
1465092544.1630622627,1,00:00:00,100.00%,$0.00,0,0.00%
1465098753.1629691462,1,00:00:00,100.00%,$0.00,0,0.00%
146511287.1629081562,1,00:00:00,100.00%,$0.00,0,0.00%
1465188609.1628988546,1,00:00:00,100.00%,$0.00,0,0.00%
1465567880.1630096879,1,00:25:44,0.00%,$0.00,0,0.00%
1465940560.1630932574,1,00:00:00,100.00%,$0.00,0,0.00%
1466090007.1629622350,1,00:00:00,100.00%,$0.00,0,0.00%
1466134829.1628875979,1,00:00:00,100.00%,$0.00,0,0.00%
1466209146.1630141479,1,00:00:00,100.00%,$0.00,0,0.00%
1466248316.1628874749,1,00:00:00,100.00%,$0.00,0,0.00%
1466302888.1629339854,1,00:00:00,100.00%,$0.00,0,0.00%
1466454835.1628041801,1,00:00:00,100.00%,$0.00,0,0.00%
1466617395.1630090477,1,00:00:00,100.00%,$0.00,0,0.00%
1466630541.1628697124,1,00:00:00,100.00%,$0.00,0,0.00%
1466847035.1630514408,1,00:12:46,0.00%,$0.00,0,100.00%
1467124803.1628975764,1,00:00:45,0.00%,$0.00,0,0.00%
1467298546.1628518374,1,00:00:00,100.00%,$0.00,0,0.00%
1467359850.1630082952,1,00:00:00,100.00%,$0.00,0,0.00%
1467930451.1629086653,1,00:00:00,100.00%,$0.00,0,0.00%
1467979241.1628911366,1,00:00:00,100.00%,$0.00,0,0.00%
1468277082.1628280104,1,00:00:00,100.00%,$0.00,0,0.00%
1468473372.1628640736,1,00:00:00,100.00%,$0.00,0,0.00%
1468510563.1629403529,1,00:00:00,100.00%,$0.00,0,0.00%
1468517691.1630311182,1,00:00:00,100.00%,$0.00,0,0.00%
1468540869.1629687994,1,00:03:38,0.00%,$0.00,0,0.00%
1468702075.1628655018,1,00:00:00,100.00%,$0.00,0,0.00%
1468895831.1628595792,1,00:00:00,100.00%,$0.00,0,0.00%
1469010761.1628622338,1,00:00:00,100.00%,$0.00,0,0.00%
1469063125.1628445579,1,00:00:00,100.00%,$0.00,0,0.00%
1469094828.1629928059,1,00:00:00,100.00%,$0.00,0,0.00%
1469433187.1630085047,1,00:00:00,100.00%,$0.00,0,0.00%
1469833798.1628240153,1,00:00:00,100.00%,$0.00,0,0.00%
1470047948.1629144847,1,00:00:28,0.00%,$0.00,0,0.00%
1470337416.1628439076,1,00:00:00,100.00%,$0.00,0,0.00%
1470688164.1628076151,1,00:00:00,100.00%,$0.00,0,0.00%
1471004691.1630471251,1,00:00:00,100.00%,$0.00,0,0.00%
1471159849.1630080688,1,00:00:00,100.00%,$0.00,0,0.00%
1471307091.1629325011,1,00:00:00,100.00%,$0.00,0,0.00%
147132902.1628564588,1,00:00:00,100.00%,$0.00,0,0.00%
1471366990.1630634870,1,00:00:00,100.00%,$0.00,0,0.00%
1471548366.1627825068,1,00:00:00,100.00%,$0.00,0,0.00%
1471827928.1630394214,1,00:00:00,100.00%,$0.00,0,0.00%
147184662.1628187946,1,00:00:00,100.00%,$0.00,0,0.00%
1472100507.1630187388,1,00:02:25,0.00%,$18.27,1,100.00%
1472164858.1628386845,1,00:00:00,100.00%,$0.00,0,0.00%
1472210866.1628302489,1,00:00:00,100.00%,$0.00,0,0.00%
1472544472.1628378466,1,00:04:48,0.00%,$0.00,0,0.00%
1472550005.1630460674,1,00:00:00,100.00%,$0.00,0,0.00%
147257853.1629613318,1,00:00:00,100.00%,$0.00,0,0.00%
1472756640.1630066318,1,00:00:00,100.00%,$0.00,0,0.00%
1473087014.1629166322,1,00:00:00,100.00%,$0.00,0,0.00%
1473129153.1629469402,1,00:00:00,100.00%,$0.00,0,0.00%
1473238432.1629315165,1,00:00:00,100.00%,$0.00,0,0.00%
1473240167.1630206500,1,00:00:00,100.00%,$0.00,0,0.00%
147339262.1628087044,1,00:00:00,100.00%,$0.00,0,0.00%
1473531670.1629045797,1,00:00:00,100.00%,$0.00,0,0.00%
1473911820.1629484157,1,00:00:00,100.00%,$0.00,0,0.00%
1473944624.1629671677,1,00:00:00,100.00%,$0.00,0,0.00%
1474430760.1628464918,1,00:00:17,0.00%,$0.00,0,0.00%
1474585644.1629339060,1,00:01:34,0.00%,$0.00,0,0.00%
1474738120.1629466063,1,00:00:00,100.00%,$0.00,0,0.00%
1474747012.1628030846,1,00:00:00,100.00%,$0.00,0,0.00%
1475055197.1628307827,1,00:00:00,100.00%,$0.00,0,0.00%
1475060175.1628765239,1,00:00:00,100.00%,$0.00,0,0.00%
1475520970.1630388336,1,00:00:00,100.00%,$0.00,0,0.00%
1475541016.1629786684,1,00:00:00,100.00%,$0.00,0,0.00%
1475571003.1630525207,1,00:00:00,100.00%,$0.00,0,0.00%
1475664263.1628459076,1,00:00:00,100.00%,$0.00,0,0.00%
1475746542.1628254497,1,00:00:00,100.00%,$0.00,0,0.00%
1476226396.1630359126,1,00:00:00,100.00%,$0.00,0,0.00%
1476310488.1628375667,1,00:00:00,100.00%,$0.00,0,0.00%
147653912.1629030411,1,00:00:00,100.00%,$0.00,0,0.00%
1476569537.1628114040,1,00:00:00,100.00%,$0.00,0,0.00%
1476588319.1628440807,1,00:00:00,100.00%,$0.00,0,0.00%
147663496.1630040107,1,00:00:00,100.00%,$0.00,0,0.00%
1477005790.1629005392,1,00:00:00,100.00%,$0.00,0,0.00%
1477403181.1630289982,1,00:00:00,100.00%,$0.00,0,0.00%
1477413247.1630686498,1,00:00:00,100.00%,$0.00,0,0.00%
1478071946.1630818958,1,00:00:00,100.00%,$0.00,0,0.00%
1479114391.1630859590,1,00:05:47,0.00%,$0.00,0,200.00%
1479169002.1629724543,1,00:08:58,0.00%,$150.22,1,100.00%
1479195493.1629865370,1,00:00:00,100.00%,$0.00,0,0.00%
1479198606.1628434244,1,00:00:00,100.00%,$0.00,0,0.00%
1479202721.1628997462,1,00:00:00,100.00%,$0.00,0,0.00%
1479228846.1629393309,1,00:00:00,100.00%,$0.00,0,0.00%
1479429831.1629427927,1,00:00:00,100.00%,$0.00,0,0.00%
1479446330.1628742157,1,00:00:00,100.00%,$0.00,0,0.00%
147949513.1628443056,1,00:00:00,100.00%,$0.00,0,0.00%
1479498993.1629344879,1,00:00:00,100.00%,$0.00,0,0.00%
1480121438.1630675812,1,00:00:00,100.00%,$0.00,0,0.00%
1480303906.1629247336,1,00:00:00,100.00%,$0.00,0,0.00%
1480309159.1630406254,1,00:00:00,100.00%,$0.00,0,0.00%
1480503153.1629869536,1,00:00:00,100.00%,$0.00,0,0.00%
1480764840.1629443017,1,00:00:25,0.00%,$0.00,0,0.00%
1480851776.1629582955,1,00:00:00,100.00%,$0.00,0,0.00%
1480900940.1628634480,1,00:00:00,100.00%,$0.00,0,0.00%
1480935006.1630083855,1,00:00:00,100.00%,$0.00,0,0.00%
1481202525.1629219276,1,00:00:36,0.00%,$0.00,0,0.00%
1481286178.1629051279,1,00:00:00,100.00%,$0.00,0,0.00%
148141334.1628015827,1,00:00:00,100.00%,$0.00,0,0.00%
1481612546.1629778060,1,00:00:00,100.00%,$0.00,0,0.00%
1481817721.1629074592,1,00:00:00,100.00%,$0.00,0,0.00%
1481871916.1627820800,1,00:00:00,100.00%,$0.00,0,0.00%
1481955722.1628027262,1,00:00:00,100.00%,$0.00,0,0.00%
148208829.1630270661,1,00:00:00,100.00%,$0.00,0,0.00%
1482103599.1630559160,1,00:00:00,100.00%,$0.00,0,0.00%
1482212664.1629415140,1,00:00:00,100.00%,$0.00,0,0.00%
148249560.1628557138,1,00:00:00,100.00%,$0.00,0,0.00%
1482499788.1628426215,1,00:00:00,100.00%,$0.00,0,0.00%
1482619511.1628168501,1,00:00:00,100.00%,$0.00,0,0.00%
1482870337.1628383163,1,00:00:00,100.00%,$0.00,0,0.00%
1483229210.1629526509,1,00:00:00,100.00%,$0.00,0,0.00%
1483239489.1628470108,1,00:00:35,0.00%,$0.00,0,0.00%
1483593580.1628305815,1,00:00:00,100.00%,$0.00,0,0.00%
1483768478.1628468380,1,00:00:00,100.00%,$0.00,0,0.00%
1483864495.1627844048,1,00:00:00,100.00%,$0.00,0,0.00%
1483871724.1630432931,1,00:00:00,100.00%,$0.00,0,0.00%
1484678193.1628444258,1,00:00:00,100.00%,$0.00,0,0.00%
1484760442.1629613394,1,00:01:04,0.00%,$0.00,0,0.00%
1484882885.1630101009,1,00:00:00,100.00%,$0.00,0,0.00%
1484888801.1628522906,1,00:00:00,100.00%,$0.00,0,0.00%
1484945091.1629050562,1,00:00:32,0.00%,$0.00,0,0.00%
1485288524.1630286527,1,00:00:00,100.00%,$0.00,0,0.00%
1485444559.1628246155,1,00:00:00,100.00%,$0.00,0,0.00%
1485457244.1628718068,1,00:00:00,100.00%,$0.00,0,0.00%
1485584536.1628989175,1,00:00:00,100.00%,$0.00,0,0.00%
1485621615.1628137355,1,00:01:01,0.00%,$0.00,0,0.00%
1485835250.1629694609,1,00:00:00,100.00%,$0.00,0,0.00%
1486091975.1628593127,1,00:00:00,100.00%,$0.00,0,0.00%
1486107176.1629158160,1,00:00:00,100.00%,$0.00,0,0.00%
1486796085.1630276892,1,00:00:00,100.00%,$0.00,0,0.00%
1487029810.1628018040,1,00:00:00,100.00%,$0.00,0,0.00%
1487220970.1627970236,1,00:00:00,100.00%,$0.00,0,0.00%
1487292138.1630326297,1,00:00:00,100.00%,$0.00,0,0.00%
1487349499.1628514560,1,00:00:00,100.00%,$0.00,0,0.00%
1487392509.1629310271,1,00:00:00,100.00%,$0.00,0,0.00%
1487426435.1630304845,1,00:00:00,100.00%,$0.00,0,0.00%
1487461111.1628192911,1,00:00:00,100.00%,$0.00,0,0.00%
1487714573.1628894882,1,00:00:00,100.00%,$0.00,0,0.00%
1487734890.1629950646,1,00:00:00,100.00%,$0.00,0,0.00%
1487990587.1628710989,1,00:00:00,100.00%,$0.00,0,0.00%
1488159164.1628703168,1,00:00:00,100.00%,$0.00,0,0.00%
1488313367.1628697958,1,00:00:00,100.00%,$0.00,0,0.00%
1488500718.1630005314,1,00:00:00,100.00%,$0.00,0,0.00%
1488630901.1628379470,1,00:01:21,0.00%,$0.00,0,0.00%
1488738125.1630498920,1,00:00:00,100.00%,$0.00,0,0.00%
1488964232.1629957910,1,00:00:00,100.00%,$0.00,0,0.00%
1489175113.1630817706,1,00:00:00,100.00%,$0.00,0,0.00%
1489330388.1630570147,1,00:00:00,100.00%,$0.00,0,0.00%
1489398227.1630388434,1,00:02:33,0.00%,$0.00,0,0.00%
1489469835.1621896588,1,00:00:00,100.00%,$0.00,0,0.00%
1489595537.1629948377,1,00:00:00,100.00%,$0.00,0,0.00%
1489779583.1629286609,1,00:00:00,100.00%,$0.00,0,0.00%
1489849122.1630352283,1,00:00:43,0.00%,$0.00,0,0.00%
1489882931.1627921317,1,00:00:00,100.00%,$0.00,0,0.00%
1490054979.1629250223,1,00:00:00,100.00%,$0.00,0,0.00%
1490163250.1629304040,1,00:00:00,100.00%,$0.00,0,0.00%
1490212286.1628648210,1,00:00:00,100.00%,$0.00,0,0.00%
1490279431.1630770157,1,00:02:02,0.00%,$0.00,0,0.00%
1490403462.1628961480,1,00:00:00,100.00%,$0.00,0,0.00%
1490473730.1628361999,1,00:00:00,100.00%,$0.00,0,0.00%
1490549365.1630208620,1,00:00:31,0.00%,$0.00,0,0.00%
1490688841.1630017861,1,00:00:00,100.00%,$0.00,0,0.00%
1490710524.1628692737,1,00:00:00,100.00%,$0.00,0,0.00%
1490748748.1628526976,1,00:00:00,100.00%,$0.00,0,0.00%
1490812420.1629072184,1,00:00:00,100.00%,$0.00,0,0.00%
1491203174.1629366944,1,00:00:00,100.00%,$0.00,0,0.00%
149127442.1628790771,1,00:00:00,100.00%,$0.00,0,0.00%
1491286193.1628473533,1,00:00:00,100.00%,$0.00,0,0.00%
1491403208.1628389267,1,00:00:00,100.00%,$0.00,0,0.00%
1492068149.1628201422,1,00:00:00,100.00%,$0.00,0,0.00%
1492119303.1627949269,1,00:00:00,100.00%,$0.00,0,0.00%
1492347732.1629958267,1,00:00:00,100.00%,$0.00,0,0.00%
1492473673.1628970614,1,00:00:00,100.00%,$0.00,0,0.00%
1492537497.1630089477,1,00:00:00,100.00%,$0.00,0,0.00%
1492663311.1629849459,1,00:00:00,100.00%,$0.00,0,0.00%
1492664419.1629134652,1,00:00:00,100.00%,$0.00,0,0.00%
1492693324.1629502769,1,00:00:21,0.00%,$0.00,0,0.00%
1492724158.1628170658,1,00:00:00,100.00%,$0.00,0,0.00%
1493088051.1628310802,1,00:00:00,100.00%,$0.00,0,0.00%
1493093084.1627916832,1,00:00:00,100.00%,$0.00,0,0.00%
149309364.1627837328,1,00:00:00,100.00%,$0.00,0,0.00%
1493139631.1628764763,1,00:01:21,0.00%,$0.00,0,0.00%
1493423338.1629666475,1,00:00:42,0.00%,$0.00,0,0.00%
1493466378.1630323640,1,00:00:00,100.00%,$0.00,0,0.00%
1493614422.1630942123,1,00:01:38,0.00%,$15.65,1,100.00%
1493882512.1627913244,1,00:00:00,100.00%,$0.00,0,0.00%
1493959701.1629244631,1,00:00:00,100.00%,$0.00,0,0.00%
1494209456.1629558471,1,00:00:00,100.00%,$0.00,0,0.00%
1494426520.1630242672,1,00:00:00,100.00%,$0.00,0,0.00%
1494494954.1628976756,1,00:00:00,100.00%,$0.00,0,0.00%
1494504532.1628012737,1,00:00:00,100.00%,$0.00,0,0.00%
1494774869.1627999581,1,00:00:00,100.00%,$0.00,0,0.00%
1495000543.1628177132,1,00:00:00,100.00%,$0.00,0,0.00%
1495113778.1627884726,1,00:00:00,100.00%,$0.00,0,0.00%
1495180766.1629071601,1,00:00:00,100.00%,$0.00,0,0.00%
1495727149.1630072125,1,00:00:10,0.00%,$0.00,0,0.00%
1495942518.1629826821,1,00:04:46,0.00%,$0.00,0,100.00%
149606689.1630296739,1,00:00:00,100.00%,$0.00,0,0.00%
1496278500.1630786534,1,00:00:00,100.00%,$0.00,0,0.00%
1496411630.1628862214,1,00:00:00,100.00%,$0.00,0,0.00%
1496860189.1629533589,1,00:00:00,100.00%,$0.00,0,0.00%
1496871261.1629816573,1,00:00:00,100.00%,$0.00,0,0.00%
1496957359.1630095600,1,00:00:00,100.00%,$0.00,0,0.00%
1497490032.1630035275,1,00:00:00,100.00%,$0.00,0,0.00%
1497574852.1627945817,1,00:12:27,0.00%,$0.00,0,100.00%
